@relation 'FeatureSet data'

@attribute class {+,-}
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$SumFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$MeanFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$VarianceFeature numeric

@data
?,659296,153.253371,327.822791
?,725644,158.992989,307.739157
?,752842,151.721483,251.726485
?,766193,167.583771,437.909629
?,647283,153.968363,311.449629
?,759182,168.109389,419.743513
?,824481,166.293062,320.41904
?,628796,154.952193,291.583122
?,668972,145.365493,187.423873
?,878209,177.487672,447.744946
?,1412360,146.677744,304.059726
?,684262,149.336971,283.89865
?,624164,146.82757,216.764379
?,676435,143.98361,195.855171
?,760483,168.025409,422.378802
?,818854,147.222941,396.827828
?,664976,147.936819,293.566991
?,798085,148.757689,343.706375
?,604228,146.728509,156.756005
?,649800,145.760431,232.136446
?,716756,158.996451,241.061447
?,817587,167.778986,462.578606
?,1400706,146.978594,297.184136
?,548728,150.832325,257.094781
?,736100,158.335126,327.052469
?,726199,153.109635,218.515181
?,745553,152.122628,241.560265
?,739538,158.02094,263.647777
?,784081,158.946077,348.999119
?,811777,168.174228,449.56537
?,637007,154.538331,299.3954
?,712924,147.848196,314.066559
?,656998,145.837514,180.194285
?,680818,161.407776,244.994694
?,780452,158.563998,355.031973
?,630524,154.843811,294.073855
?,795656,158.213561,371.114287
?,646237,153.536945,233.360861
?,851951,165.170803,558.231244
?,585237,153.083181,212.019243
?,696964,160.516813,268.881427
?,691360,149,289.911188
?,897093,175.350469,403.275192
?,608618,145.637234,167.494985
?,636504,154.566294,298.853389
?,866541,178.263937,416.790611
?,718780,143.126245,229.145581
?,1438396,145.852363,326.102326
?,656550,145.447497,237.601165
?,694589,160.672912,264.366381
?,711430,143.491327,221.301418
?,854819,164.70501,367.367001
?,1567517,160.573346,481.307242
?,735963,158.203568,259.016173
?,1535418,161.810307,438.122529
?,774603,170.46721,382.236653
?,839511,165.51873,343.021144
?,1355785,148.205619,269.887201
?,771239,159.676812,329.418203
?,833490,166.631347,502.714298
?,1411334,146.708316,303.305285
?,593892,152.632228,221.095815
?,710379,159.313523,233.526625
?,770877,159.701057,328.659682
?,1526758,162.127854,427.504467
?,826613,155.99415,420.829524
?,756770,168.2833,413.975328
?,821604,166.451378,315.705842
?,819759,166.583824,310.802372
?,734234,146.553693,346.602527
?,929511,173.383884,479.170143
?,682533,143.721415,200.380462
?,784230,138.044358,340.588525
?,739903,157.997651,264.329127
?,604856,146.702886,157.143386
?,1416503,146.560062,306.816161
?,870945,177.96179,428.868967
?,736576,141.025464,257.893836
?,819892,147.145011,399.556423
?,770329,167.280999,447.998781
?,737169,152.55981,231.090605
?,737783,152.529047,231.799249
?,881453,177.212103,460.290616
?,1371714,147.782159,278.702244
?,692197,160.826441,259.972426
?,785754,158.290492,361.411064
?,678992,149.524774,282.101864
?,739728,169.506874,373.213567
?,715087,159.084983,238.846804
?,721011,147.385732,324.739138
?,897474,175.322133,404.411841
?,834615,165.79559,334.343068
?,845099,165.738184,535.635048
?,563279,150.327996,260.581392
?,1383240,147.466951,285.933122
?,798733,148.712158,345.208752
?,721911,147.328776,326.226851
?,801295,157.456278,381.746565
?,681375,144.850128,195.876109
?,833608,166.621627,503.086513
?,681773,151.808729,266.990356
?,1531875,161.931818,434.284493
?,811832,147.740127,379.160339
?,777142,150.230427,294.629414
?,685673,161.22102,249.177385
?,637866,146.232462,225.80378
?,870526,177.985279,428.212871
?,1418995,146.484464,308.778176
?,689516,143.41015,205.940334
?,913360,174.438503,437.960496
?,832757,155.568279,434.891497
?,858554,178.79092,396.172482
?,689534,144.495809,202.136013
?,785535,137.958377,343.120523
?,1360034,148.087326,272.473262
?,655693,153.486189,322.183373
?,732793,158.578879,319.004004
?,671239,147.58993,300.621557
?,700704,142.913318,214.732795
?,796021,148.900299,339.106054
?,709257,148.039449,310.100114
?,861943,176.917693,348.046396
?,762304,159.477824,335.331795
?,601766,146.843826,154.607774
?,855054,164.686826,368.084527
?,689897,149.070225,288.644516
?,743797,169.237088,381.603768
?,740483,161.079617,297.717768
?,543543,151.026118,255.699707
?,782359,169.967195,397.615395
?,1360145,148.083288,272.593345
?,786590,169.70658,405.749018
?,1365784,147.940208,275.360957
?,656840,150.134857,192.433113
?,663384,148.01071,292.468531
?,1394293,147.170467,292.532851
?,740358,161.087467,297.499203
?,1572601,160.354951,489.638325
?,679585,144.931755,194.373755
?,656337,144.727012,186.071469
?,756595,151.500801,257.773783
?,799198,157.975489,378.673183
?,923262,173.806852,462.0493
?,633934,154.65577,297.943214
?,1400263,146.993806,296.755552
?,677085,152.051426,262.014201
?,780680,138.271343,334.269319
?,1450985,145.432996,337.869633
?,924134,173.742057,464.64199
?,691231,149.004311,289.887433
?,863346,176.806471,352.839434
?,662017,150.015182,278.204439
?,720283,153.38224,212.997844
?,813857,156.752119,399.786549
?,781810,138.202227,336.081798
?,927881,173.500561,474.550028
?,798519,148.727696,344.679563
?,731494,141.324189,250.090437
?,715703,143.283884,225.679105
?,620850,155.406758,281.900355
?,773871,138.711418,321.693328
?,717992,143.168893,228.14638
?,658111,145.79331,180.888579
?,796778,148.847002,340.853082
?,704224,160.196542,276.354081
?,663354,162.786258,282.316846
?,812654,156.822462,397.898218
?,701259,160.361079,271.87714
?,753128,140.012642,285.43569
?,773009,158.957228,345.902736
?,650519,148.656079,281.187977
?,639286,149.15679,274.220919
?,711513,159.246419,235.339533
?,758134,151.414819,259.993092
?,732333,169.954282,360.364437
?,666814,152.519213,253.851152
?,736627,158.176294,259.619043
?,733213,141.219761,252.912397
?,932262,173.218506,485.336004
?,651838,148.583998,282.627405
?,611340,155.914308,271.766124
?,711875,159.756508,287.817017
?,827290,167.061793,487.959825
?,723657,147.234385,328.27513
?,873534,177.764347,437.291495
?,544701,150.970344,256.331529
?,1533897,161.854701,436.928759
?,586417,151.138402,250.706027
?,1414065,146.6264,305.306743
?,1373037,147.749596,279.336667
?,682435,146.981477,312.953556
?,586911,153.000782,213.488135
?,659438,144.613596,187.598411
?,694329,148.837942,293.418414
?,770262,150.67723,281.020432
?,835504,134.347001,457.943579
?,656899,153.409388,323.982561
?,693289,146.387035,325.135283
?,665337,147.918408,293.890384
?,822164,146.972471,405.625203
?,804195,148.29338,360.349729
?,782265,159.06161,345.533523
?,818446,147.255488,395.625555
?,698071,146.101088,331.73083
?,686141,144.633432,199.964482
?,779115,150.089578,299.418371
?,732363,146.677949,343.142657
?,697080,143.078818,211.665722
?,658327,148.271847,287.714098
?,905917,174.887452,420.162075
?,772759,158.971199,345.569952
?,710993,159.272625,234.780913
?,656452,163.215316,270.736517
?,795920,148.909261,338.740081
?,621186,151.545743,167.68135
?,657014,163.192747,271.144951
?,709834,143.574838,219.419039
?,1550345,161.275876,455.438241
?,815904,147.434767,389.833716
?,794412,157.840652,371.785811
?,762449,167.866358,428.113164
?,565549,154.058567,192.629539
?,719117,143.107861,229.577934
?,1573378,160.319747,491.041744
?,645224,148.909301,277.168826
?,655751,148.393528,285.819976
?,658600,145.354226,239.115335
?,724778,147.163046,330.135271
?,766696,150.894706,274.84895
?,1561849,160.816413,471.994405
?,749786,168.756696,399.147679
?,705778,148.241546,305.40845
?,1524169,162.214666,424.885367
?,731387,141.330821,249.911023
?,705046,143.798899,215.017486
?,744073,140.5768,269.787232
?,697185,146.160377,330.166138
?,830777,166.022582,327.121817
?,645357,154.096705,308.037696
?,690404,151.371191,276.174687
?,1390591,147.277166,289.984923
?,758542,168.153846,418.321781
?,893410,175.557084,396.312435
?,931547,173.278832,482.60261
?,650157,145.742434,232.47378
?,652683,148.539599,283.505033
?,694720,160.66605,264.508854
?,1380943,147.536645,284.237358
?,691865,146.457451,323.908204
?,806588,157.168355,388.789425
?,1421941,146.395655,310.974104
?,1527914,162.078498,429.360059
?,927260,173.546697,472.705747
?,777024,150.236659,294.485463
?,1576297,160.192785,495.986308
?,647053,153.986911,310.874144
?,821389,156.306185,411.900714
?,715936,142.191857,228.844789
?,644384,146.284677,174.102865
?,812761,166.925652,301.272203
?,703050,143.890708,213.282219
?,735380,158.384665,325.569795
?,1559799,160.903549,468.669433
?,608386,145.651424,167.150018
?,658743,150.055353,194.095591
?,788058,158.181052,363.586166
?,750857,151.841658,248.355384
?,681890,151.80098,267.20064
?,761829,167.914701,426.45326
?,689872,143.39472,206.19697
?,734573,158.449741,323.246017
?,664723,145.549157,184.279613
?,713528,159.16306,237.146319
?,687321,149.19058,286.49385
?,666991,147.82602,295.761566
?,843828,165.294417,349.116475
?,657843,150.089665,193.300722
?,678003,143.919125,196.893458
?,683972,151.690397,269.609094
?,609514,145.60774,167.80643
?,654542,153.180903,239.518999
?,1398352,147.055632,295.100081
?,817071,147.35275,392.475833
?,676561,143.979783,195.882307
?,800540,157.897436,380.787664
?,717397,142.115095,230.586909
?,723077,147.266191,327.591992
?,830642,166.028783,326.994773
?,858406,164.477103,375.297818
?,873001,177.800611,435.795437
?,822698,146.936596,406.708198
?,659599,152.897311,245.913635
?,681736,147.020919,312.112375
?,1442239,145.724866,329.648526
?,771918,138.834173,318.306369
?,740099,152.409185,234.646334
?,769237,159.791649,326.301688
?,878396,131.654077,528.260172
?,719003,143.113654,229.454928
?,663608,162.768702,282.810816
?,775479,166.841437,465.103538
?,705950,142.673808,219.134733
?,642035,146.083049,227.592783
?,1435417,145.949873,323.428746
?,658482,145.778614,181.097124
?,590859,152.755688,219.321987
?,725113,147.141437,330.703556
?,647495,153.471202,234.656058
?,656669,145.441639,237.70345
?,949420,127.661692,615.30054
?,695909,143.13225,210.65459
?,648134,150.553775,271.846608
?,785666,158.848767,351.80038
?,665578,145.513336,184.876161
?,716245,159.484525,295.457834
?,754614,151.620253,254.422082
?,772768,159.596861,331.408195
?,811425,147.77363,377.88372
?,679207,147.173781,308.564505
?,826936,134.921847,441.325647
?,581027,153.264838,208.471267
?,688326,143.461025,205.061958
?,791316,158.010383,367.563303
?,929752,173.364162,480.045467
?,762952,139.402887,302.285204
?,653319,145.60263,234.702294
?,719412,147.480935,322.376815
?,839164,166.204001,518.306632
?,668315,147.759231,296.995312
?,1403470,146.898681,299.121106
?,745796,169.0764,387.469672
?,1358396,148.134787,271.369768
?,599873,145.918998,163.456454
?,722861,141.820875,237.503426
?,864052,178.412554,411.028029
?,798485,157.616463,377.521379
?,544317,150.989459,256.084795
?,666537,145.468573,185.739571
?,747194,168.971958,391.075441
?,778758,166.614891,472.83775
?,823819,166.327276,319.42215
?,612676,155.857543,272.56138
?,690268,144.467978,202.524095
?,657335,148.315659,287.110222
?,659100,144.634628,187.03614
?,753195,151.700906,252.275352
?,763088,167.8223,429.628777
?,871067,177.950358,429.421115
?,676788,143.966816,196.206984
?,701543,143.965319,211.73874
?,730627,141.375193,248.767467
?,1390361,147.284004,289.824726
?,562778,150.354796,260.181409
?,760129,151.299562,263.083846
?,710768,159.830897,285.577336
?,755763,168.358877,411.441811
?,706354,148.206882,306.236729
?,1398691,147.044891,295.379227
?,933468,173.12092,489.583224
?,761469,167.946405,425.209348
?,858533,164.469923,375.494976
?,671698,144.17214,193.044213
?,601112,145.900971,163.768292
?,858890,164.443806,376.517284
?,862156,178.537171,406.438396
?,607858,145.66451,167.129989
?,1365236,151.861624,261.171639
?,644494,145.156306,180.484687
?,877561,177.536112,445.757043
?,636138,146.305888,224.770455
?,687856,143.482687,204.667445
?,691314,143.336927,207.051741
?,789891,149.346001,323.879882
?,718589,153.446295,212.047681
?,805139,157.253711,386.523038
?,736240,158.195101,259.089802
?,721135,159.261263,300.28229
?,828416,166.985688,490.478223
?,723608,142.864363,235.299727
?,831691,155.630801,433.22339
?,897220,175.34102,403.653229
?,548199,150.852779,256.985477
?,668205,147.767581,296.745571
?,804054,157.318333,384.78338
?,562285,150.383792,259.671016
?,749290,151.924169,246.371859
?,713921,159.144226,237.539729
?,656857,163.194286,271.2028
?,657852,145.800532,180.850915
?,821778,167.470552,473.316448
?,815972,167.895473,458.458716
?,832981,155.552007,435.439347
?,693509,148.885573,292.285594
?,657638,145.398629,238.39148
?,794893,157.8108,372.625634
?,640517,154.378645,301.714597
?,656180,153.456501,322.838107
?,840042,165.492908,343.623004
?,799797,157.937796,379.751018
?,1428983,146.157615,317.728326
?,633187,149.442294,269.819911
?,713872,142.290612,226.876852
?,657469,145.812597,180.749477
?,706797,160.053668,279.959293
?,692264,143.296212,207.728596
?,834814,166.529822,506.424739
?,655519,148.408196,285.451772
?,672750,152.274785,257.337652
?,715464,147.701073,317.498483
?,777786,159.317083,338.607899
?,1560716,160.865389,470.055479
?,621442,151.53426,167.882058
?,677842,149.567961,281.653513
?,696369,143.109125,211.170618
?,828767,166.152165,322.748648
?,850427,164.939294,360.503201
?,737857,169.622299,369.765564
?,723289,158.72043,247.212429
?,731363,158.647072,317.354043
?,588017,152.930299,215.214703
?,829451,134.76052,445.783069
?,1531400,161.950085,433.676831
?,846920,179.432203,373.281692
?,785309,158.872952,351.029991
?,702244,143.931953,212.397173
?,724823,141.705376,240.511342
?,622916,146.87951,215.989016
?,720258,143.050248,230.8026
?,635784,149.315171,271.965948
?,627085,146.68655,219.299948
?,1367181,147.899286,276.303282
?,688213,144.552195,201.181361
?,691304,146.493749,322.966843
?,736541,146.400517,350.961821
?,601477,145.883337,164.083184
?,678803,151.959481,263.978429
?,716126,159.493541,295.158457
?,731314,158.395928,254.812444
?,776545,158.77019,350.228976
?,746155,152.090298,242.348012
?,653915,148.482062,284.390094
?,770380,159.070824,343.936123
?,724749,158.657837,248.780863
?,674972,152.1578,259.922331
?,767195,139.135836,309.790542
?,755670,151.558363,256.093785
?,775252,166.864399,464.072889
?,777973,138.453995,328.785486
?,800428,157.502558,380.639336
?,834495,165.804689,333.992649
?,774014,159.524732,333.313138
?,854932,178.930933,391.532177
?,682208,144.811717,196.61019
?,809414,168.312331,445.909085
?,713882,159.633721,291.310229
?,698975,144.088848,209.239733
?,679750,161.460808,243.792833
?,706788,143.714518,216.708396
?,623796,146.844633,216.501874
?,1418117,146.514826,307.9049
?,590553,150.920777,254.452311
?,850832,179.197978,381.596356
?,690399,149.04987,288.902501
?,674252,152.201354,258.862586
?,690761,151.349912,276.697828
?,687518,146.686153,319.39465
?,741536,161.028447,298.818261
?,709388,159.916141,283.206495
?,777257,150.223618,294.812348
?,716364,159.475512,295.756915
?,654522,148.45135,284.913297
?,1430265,146.124336,318.479583
?,762049,159.49121,335.043779
?,1451860,145.404106,338.671918
?,703763,143.859975,213.803534
?,788840,158.656476,357.36175
?,843263,179.685276,363.579316
?,668786,147.732715,297.529957
?,674908,147.392007,304.5442
?,1392907,147.210632,291.584738
?,799569,148.646403,347.64512
?,624044,146.833882,216.645969
?,1374588,147.709865,280.170299
?,703644,143.865058,213.720846
?,856143,164.611229,370.897674
?,868192,176.42593,368.917734
?,680508,151.865209,266.124238
?,790076,158.58611,359.30748
?,795307,158.238559,370.283974
?,1528144,162.068512,429.73926
?,826151,156.02474,419.887374
?,1365489,151.855983,261.25709
?,768515,159.84089,324.74543
?,635418,151.002376,176.742091
?,666941,152.513378,253.94201
?,830321,166.831625,496.481693
?,669825,147.668651,299.039246
?,740214,152.401482,234.886143
?,816581,167.848099,460.230005
?,798432,168.980317,426.492627
?,658810,148.247075,288.138355
?,558446,154.394802,186.059796
?,788724,158.665057,357.067469
?,806731,168.490184,440.404123
?,647622,150.57475,271.522144
?,731791,146.710305,342.432803
?,842466,165.937759,528.501641
?,766050,167.589149,437.873178
?,733863,158.501728,321.545363
?,726566,153.090181,218.981539
?,824209,167.284149,480.203043
?,795156,157.800357,372.796181
?,1568768,160.520618,483.302404
?,622661,155.315789,283.528995
?,738041,161.179515,295.719187
?,617933,145.327611,170.766558
?,899100,175.194856,410.011917
?,1526523,162.137334,427.172023
?,673663,144.099037,194.001101
?,672134,145.232066,189.628001
?,701424,143.970443,211.654228
?,634281,149.383184,270.938412
?,783721,158.969777,348.270338
?,723301,147.251832,327.9665
?,727786,141.537534,244.698358
?,668233,152.460187,254.684802
?,817220,167.806982,461.556903
?,727431,153.046707,219.975932
?,1411680,146.698535,303.519481
?,763456,151.08965,269.310053
?,850595,165.29246,553.032235
?,739712,158.125695,332.868953
?,632409,151.113262,175.149693
?,631430,154.800196,294.751878
?,840443,166.095455,522.663154
?,1426447,146.24226,315.350819
?,770798,167.237579,449.786209
?,792012,158.465786,362.855643
?,814351,166.841016,303.626768
?,903490,175.061035,413.310809
?,628703,151.275987,172.164728
?,828253,166.182384,321.776282
